"","农林牧渔","工业","建筑业","批发和零售贸易业","交通运输","住宿和餐饮业","金融保险业","房地产业","其他"
"1",91424912.8457732,614967858.370879,264987337.104571,16138087.3615013,-3814583.47874066,30307785.1800666,9039551.12057533,47911393.1524773,242144600.398262
"2",53375349.9431874,466111538.576297,120225826.399522,56976437.6351214,-69939675.9106384,22761909.6125859,-73548187.1373825,-87282444.4873449,108563294.724245
"3",196299301.753362,1382317711.35819,580284924.212393,79977920.237193,89796819.2851381,92569040.6872483,95863187.7731798,74839136.2291458,680407099.142973
"4",63416239.9233427,944611714.029686,285116451.058467,20518407.9424329,47493213.6314655,43907858.8892392,87799159.9972519,87386707.3224324,398615925.965917
